Gene	SG1	SG2	SG3
AT4G26430	27.02702703	52.7027027	20.27027027
AT4G26450	34.93975904	33.8313253	31.22891566
AT4G26455	22.24532225	38.87733888	38.87733888
AT4G26480	22.19020173	33.42939481	44.38040346
AT4G26500	4.228855721	34.07960199	61.69154229
AT4G26510	25.07204611	40.9221902	34.00576369
AT4G26540	47.74590164	25.6147541	26.63934426
AT4G26555	27.48091603	32.0610687	40.45801527
AT4G26600	27.77777778	37.77777778	34.44444444
AT4G26610	26.30057803	47.39884393	26.30057803
AT4G26620	21.76470588	39.41176471	38.82352941
AT4G26630	28.83031301	37.3970346	33.77265239
AT4G26640	26.40449438	38.76404494	34.83146067
AT4G26650	49.15540541	32.09459459	18.75
AT4G26690	41	28.66666667	30.33333333
AT4G26700	34.53125	50.46875	15
AT4G26710	46.7472119	22.39776952	30.85501859
AT4G26720	21.25237192	38.70967742	40.03795066
AT4G26730	27.20306513	19.92337165	52.87356322
AT4G26750	35.94771242	24.18300654	39.86928105
AT4G26780	30.08474576	38.55932203	31.3559322
AT4G26840	33.01362948	37.35487128	29.63149924
AT4G26850	33.48921977	21.037791	45.47298924
AT4G26860	41.2512219	23.94916911	34.79960899
AT4G26900	33.33333333	25.49019608	41.17647059
AT4G26910	32.52427184	40.29126214	27.18446602
AT4G26940	31.50912106	38.30845771	30.18242123
AT4G26965	29.6803653	37.89954338	32.42009132
AT4G26970	20.6185567	44.32989691	35.05154639
AT4G26980	30.66298343	48.34254144	20.99447514
AT4G27000	40.16544118	28.58455882	31.25
AT4G27010	20	50	30
AT4G27020	38.06970509	10.45576408	51.47453083
AT4G27030	27.0531401	32.52818035	40.41867955
AT4G27060	29.31034483	45.68965517	25
AT4G27070	28.72928177	61.60220994	9.668508287
AT4G27080	34.41860465	26.97674419	38.60465116
AT4G27090	18.34750911	29.06439854	52.58809235
AT4G27100	29.8245614	45.61403509	24.56140351
AT4G27120	30.98159509	35.27607362	33.74233129
AT4G27130	12.08018287	19.14893617	68.77088096
AT4G27180	33.10502283	31.05022831	35.84474886
AT4G27230	18.02575107	42.48927039	39.48497854
AT4G27260	24.59396752	33.17865429	42.22737819
AT4G27280	37.59213759	24.2014742	38.20638821
AT4G27310	38.56376182	27.24252492	34.19371326
AT4G27340	27.66990291	18.44660194	53.88349515
AT4G27380	24.38016529	23.96694215	51.65289256
AT4G27390	34.38438438	34.53453453	31.08108108
AT4G27410	22.32142857	25.04251701	52.63605442
AT4G27430	28.57142857	38.18424566	33.24432577
AT4G27440	29.57983193	32.26890756	38.1512605
AT4G27450	21.74887892	50.89686099	27.35426009
AT4G27470	47.19101124	23.14606742	29.66292135
AT4G27480	47.03389831	22.88135593	30.08474576
AT4G27490	36.36363636	46.36363636	17.27272727
AT4G27500	34.19087137	31.45228216	34.35684647
AT4G27540	35.29411765	39.49579832	25.21008403
AT4G27585	28.78787879	39.39393939	31.81818182
AT4G27600	40.54054054	19.81981982	39.63963964
AT4G27610	25.50724638	38.84057971	35.65217391
AT4G27630	17.03703704	40.74074074	42.22222222
AT4G27640	35.06493506	38.0952381	26.83982684
AT4G27650	30	35.6	34.4
AT4G27680	25	61.14130435	13.85869565
AT4G27690	36.55172414	57.93103448	5.517241379
AT4G27700	25.30271399	48.49686848	26.20041754
AT4G27710	8.677513559	79.76637463	11.55611181
AT4G27720	41.88311688	35.38961039	22.72727273
AT4G27730	47.26735598	20.53175775	32.20088626
AT4G27745	33.48450491	25.85034014	40.66515495
AT4G27750	36.94581281	23.15270936	39.90147783
AT4G27760	38.7755102	40.81632653	20.40816327
AT4G27780	27.20763723	22.43436754	50.35799523
AT4G27800	25.12515645	38.11013767	36.76470588
AT4G27820	30.25697707	28.76485217	40.97817077
AT4G27870	23.07692308	59.20745921	17.71561772
AT4G27880	42.03152364	37.30297723	20.66549912
AT4G27900	32.47863248	52.99145299	14.52991453
AT4G27910	36.76470588	41.17647059	22.05882353
AT4G27920	6.589595376	37.68786127	55.72254335
AT4G27940	13.09297913	53.70018975	33.20683112
AT4G27960	32.75969962	40.17521902	27.06508135
AT4G27990	18.97386254	32.20393675	48.82220071
AT4G28025	47.5	23.63636364	28.86363636
AT4G28030	48.75776398	26.24223602	25
AT4G28040	43.47826087	5.375494071	51.14624506
AT4G28050	65.58139535	31.51162791	2.906976744
AT4G28060	32.84789644	43.0420712	24.11003236
AT4G28070	17.30769231	25	57.69230769
AT4G28080	27.67148857	42.55716286	29.77134858
AT4G28100	67.28971963	12.14953271	20.56074766
AT4G28200	40.50632911	26.16033755	33.33333333
AT4G28210	49.55752212	31.4159292	19.02654867
AT4G28240	31.97566334	34.18117289	33.84316377
AT4G28260	28.57142857	21.69595111	49.73262032
AT4G28270	26.71532847	37.08029197	36.20437956
AT4G28290	26.66919575	44.0060698	29.32473445
AT4G28300	38.37209302	22.41014799	39.21775899
AT4G28330	49.73262032	25.13368984	25.13368984
AT4G28370	17.09401709	23.93162393	58.97435897
AT4G28390	30.4964539	46.59574468	22.90780142
AT4G28400	48.54545455	32.72727273	18.72727273
AT4G28450	19.04761905	47.61904762	33.33333333
AT4G28470	33.33333333	44.64285714	22.02380952
AT4G28480	37.91621912	32.1160043	29.96777658
AT4G28490	42.55319149	24.54991817	32.89689034
AT4G28510	44.82758621	42.85714286	12.31527094
AT4G28540	18.48341232	55.45023697	26.06635071
AT4G28550	36.8852459	40.16393443	22.95081967
AT4G28570	32.97380586	32.51155624	34.5146379
AT4G28600	42.73684211	31.36842105	25.89473684
AT4G28610	31.73652695	41.91616766	26.34730539
AT4G28620	56.38297872	7.180851064	36.43617021
AT4G28640	38.86462882	28.8209607	32.31441048
AT4G28660	34.09415121	33.09557775	32.81027104
AT4G28703	25.390625	23.828125	50.78125
AT4G28710	41.22807018	28.94736842	29.8245614
AT4G28720	16.83673469	37.75510204	45.40816327
AT4G28740	46.4516129	23.87096774	29.67741935
AT4G28750	42.46919789	8.033693739	49.49710837
AT4G28760	41.52777778	31.80555556	26.66666667
AT4G28770	40.4040404	19.19191919	40.4040404
AT4G28780	45.05928854	15.81027668	39.13043478
AT4G28820	64.64646465	24.24242424	11.11111111
AT4G28830	40.24390244	21.34146341	38.41463415
AT4G28860	21.6374269	50.71770335	27.64486975
AT4G28910	37.17948718	35.68376068	27.13675214
AT4G28980	18.8365651	39.88919668	41.27423823
AT4G28990	33.33333333	36.58536585	30.08130081
AT4G29000	26.77165354	37.79527559	35.43307087
AT4G29010	42.43902439	26.09756098	31.46341463
AT4G29020	24.5	33	42.5
AT4G29040	36.55244029	36.34475597	27.10280374
AT4G29060	32.29278794	27.39504844	40.31216362
AT4G29070	23.09142319	28.84071631	48.06786051
AT4G29080	12.82722513	18.19371728	68.97905759
AT4G29130	54.76973684	11.34868421	33.88157895
AT4G29160	26.71130952	33.33333333	39.95535714
AT4G29190	33.13708999	30.3195963	36.54331371
AT4G29210	13.48314607	21.91011236	64.60674157
AT4G29220	36.68122271	30.13100437	33.18777293
AT4G29260	80.08915305	3.714710253	16.1961367
AT4G29310	17.98839458	45.26112186	36.75048356
AT4G29330	41.8487395	23.19327731	34.95798319
AT4G29350	39.12546908	28.63436123	32.24016969
AT4G29380	34.92822967	22.00956938	43.06220096
AT4G29390	25.83862194	45.87488667	28.28649139
AT4G29410	30.13392857	37.38839286	32.47767857
AT4G29420	43.93063584	20.80924855	35.26011561
AT4G29440	38.7283237	39.88439306	21.38728324
AT4G29480	26.74033149	49.06077348	24.19889503
AT4G29490	36.81818182	35	28.18181818
AT4G29510	37.47228381	25.72062084	36.80709534
AT4G29520	13.4751773	20.56737589	65.95744681
AT4G29540	26.98412698	33.33333333	39.68253968
AT4G29590	20.75637643	57.16798593	22.07563764
AT4G29660	29.05405405	36.48648649	34.45945946
AT4G29670	25.9046525	35.6117174	38.4836301
AT4G29680	28.19807428	30.26134801	41.54057772
AT4G29730	35.60606061	28.78787879	35.60606061
AT4G29750	29.56521739	29.27536232	41.15942029
AT4G29780	20.13574661	29.18552036	50.67873303
AT4G29790	29.18660287	35.40669856	35.40669856
AT4G29810	24.77477477	49.77477477	25.45045045
AT4G29820	12.36363636	24	63.63636364
AT4G29830	19.57671958	50.26455026	30.15873016
AT4G29840	33.84879725	26.63230241	39.51890034
AT4G29850	27.43902439	44.51219512	28.04878049
AT4G29860	19.20903955	37.85310734	42.93785311
AT4G29870	11.88630491	33.72093023	54.39276486
AT4G29890	39.03345725	20.81784387	40.14869888
AT4G29900	30.74534161	36.64596273	32.60869565
AT4G29905	30.21324175	39.46969092	30.31706733
AT4G29910	43.47826087	39.13043478	17.39130435
AT4G29940	39.22651934	27.0718232	33.70165746
AT4G29950	22.15036378	44.30072757	33.54890865
AT4G29960	39.47368421	22.93233083	37.59398496
AT4G30000	24.53333333	46.13333333	29.33333333
AT4G30010	36.64874552	30.10752688	33.2437276
AT4G30020	26.77345538	38.44393593	34.7826087
AT4G30080	26.47975078	47.97507788	25.54517134
AT4G30100	26.20380739	37.06606943	36.73012318
AT4G30160	37.5464684	36.05947955	26.39405204
AT4G30190	33.41094296	28.17229336	38.41676368
AT4G30200	33.91188251	29.50600801	36.58210948
AT4G30210	41.89092641	24.83924744	33.26982615
AT4G30220	47.41258741	32.86713287	19.72027972
AT4G30240	27.64505119	33.61774744	38.73720137
AT4G30260	37.15710723	30.92269327	31.9201995
AT4G30270	49.73049784	2.366718934	47.90278322
AT4G30310	46.21309371	20.15404365	33.63286264
AT4G30340	56.76567657	14.85148515	28.38283828
AT4G30350	34.18604651	29.30232558	36.51162791
AT4G30360	26.78571429	34.43877551	38.7755102
AT4G30370	46.57534247	21.91780822	31.50684932
AT4G30390	22.52252252	41.44144144	36.03603604
AT4G30400	34.625323	33.59173127	31.78294574
AT4G30410	26.54867257	25.66371681	47.78761062
AT4G30440	49.82498654	20.16693592	30.00807754
AT4G30470	67.94223827	18.55595668	13.50180505
AT4G30480	21.71052632	43.58552632	34.70394737
AT4G30490	32.56704981	41.18773946	26.24521073
AT4G30510	32.61802575	17.59656652	49.78540773
AT4G30520	26.2295082	34.42622951	39.3442623
AT4G30530	27.40213523	11.98102017	60.6168446
AT4G30540	41.09195402	7.471264368	51.43678161
AT4G30550	30.1792536	27.32882751	42.4919189
AT4G30580	26.14727855	38.74066169	35.11205977
AT4G30600	34.49593884	28.81032011	36.69374104
AT4G30610	11.39896373	55.95854922	32.64248705
AT4G30620	54.16666667	24.30555556	21.52777778
AT4G30630	22.03672788	32.22036728	45.74290484
AT4G30660	31.41197498	10.36639857	58.22162645
AT4G30690	30.90676884	38.18646232	30.90676884
AT4G30710	22.50803859	48.87459807	28.61736334
AT4G30720	23.4375	17.1875	59.375
AT4G30780	42.39569314	24.22611036	33.3781965
AT4G30790	39.78494624	26.16487455	34.05017921
AT4G30810	44	15	41
AT4G30820	44.91525424	29.66101695	25.42372881
AT4G30825	32.17665615	33.75394322	34.06940063
AT4G30840	14.35643564	61.88118812	23.76237624
AT4G30845	18.46153846	28.30769231	53.23076923
AT4G30890	33.9070568	37.34939759	28.74354561
AT4G30900	28.98550725	52.89855072	18.11594203
AT4G30910	23.78947368	37.8245614	38.38596491
AT4G30935	31.22171946	38.46153846	30.31674208
AT4G30940	30.25641026	43.58974359	26.15384615
AT4G30950	31.84079602	31.34328358	36.8159204
AT4G30960	40.23913163	39.7377266	20.02314177
AT4G30990	26.98412698	26.98412698	46.03174603
AT4G30993	16.07142857	55.95238095	27.97619048
AT4G30996	28.40236686	34.9112426	36.68639053
AT4G31000	37.41007194	45.68345324	16.90647482
AT4G31040	34.2455043	35.57466771	30.17982799
AT4G31080	22.76119403	37.87313433	39.36567164
AT4G31100	38.80597015	30.59701493	30.59701493
AT4G31115	29.77232925	29.07180385	41.1558669
AT4G31120	31.96721311	36.06557377	31.96721311
AT4G31130	27.15789474	40.63157895	32.21052632
AT4G31140	31.25	18.75	50
AT4G31150	62.25806452	21.61290323	16.12903226
AT4G31160	33.54632588	42.17252396	24.28115016
AT4G31170	28.40778923	37.2279496	34.36426117
AT4G31180	28.438949	35.70324575	35.85780526
AT4G31200	35.96059113	32.51231527	31.5270936
AT4G31210	28.09917355	23.96694215	47.9338843
AT4G31240	37.57763975	54.9689441	7.453416149
AT4G31270	43.24324324	40.54054054	16.21621622
AT4G31290	47.74665043	33.86114495	18.39220463
AT4G31300	32.56880734	30.04587156	37.3853211
AT4G31310	23.86206897	26.62068966	49.51724138
AT4G31340	34.86590038	33.46104725	31.67305236
AT4G31350	33.71212121	31.81818182	34.46969697
AT4G31360	29.06976744	24.80620155	46.12403101
AT4G31380	17.91543027	54.63649852	27.44807122
AT4G31390	23.45741968	36.76695563	39.77562468
AT4G31410	22.79792746	45.76856649	31.43350604
AT4G31420	38.70246085	41.61073826	19.68680089
AT4G31430	33.88888889	47.5	18.61111111
AT4G31440	33.07086614	40.15748031	26.77165354
AT4G31450	16.52892562	60.33057851	23.14049587
AT4G31460	31.40495868	50.41322314	18.18181818
AT4G31480	30.15873016	38.0952381	31.74603175
AT4G31530	50.96660808	15.23140012	33.8019918
AT4G31540	25.51928783	37.38872404	37.09198813
AT4G31550	25.6515775	34.1563786	40.1920439
AT4G31560	25.95907928	22.44245524	51.59846547
AT4G31570	28.67647059	33.08823529	38.23529412
AT4G31580	32.0610687	23.7913486	44.1475827
AT4G31590	26.22222222	52	21.77777778
AT4G31670	41.71122995	36.89839572	21.39037433
AT4G31700	29.43786982	39.57100592	30.99112426
AT4G31720	22.265625	25.390625	52.34375
AT4G31750	31.49284254	31.28834356	37.21881391
AT4G31770	48.58490566	10.8490566	40.56603774
AT4G31780	17.71084337	34.21686747	48.07228916
AT4G31800	4.415584416	60.77922078	34.80519481
AT4G31810	27.85714286	17.85714286	54.28571429
AT4G31850	35.84521385	26.47657841	37.67820774
AT4G31860	8.267716535	37.79527559	53.93700787
AT4G31870	22.70363951	30.02599653	47.27036395
AT4G31880	25.33936652	42.83559578	31.82503771
AT4G31920	20.73619632	26.62576687	52.63803681
AT4G31930	37.77777778	48.14814815	14.07407407
AT4G31985	28.66786679	22.86228623	48.46984698
AT4G31990	32.25806452	20.69236821	47.04956727
AT4G32000	32	26	42
AT4G32010	19.3236715	35.74879227	44.92753623
AT4G32020	25.73529412	36.29817444	37.96653144
AT4G32030	42.67857143	31.07142857	26.25
AT4G32040	24.83870968	40	35.16129032
AT4G32050	28.87323944	24.64788732	46.47887324
AT4G32060	26.46726862	17.52257336	56.01015801
AT4G32070	33.24250681	32.42506812	34.33242507
AT4G32120	41.46341463	30.89430894	27.64227642
AT4G32130	25.1497006	37.7245509	37.1257485
AT4G32140	27.81954887	29.57393484	42.60651629
AT4G32150	15.57812139	31.96399723	52.45788138
AT4G32160	39.44223108	31.07569721	29.48207171
AT4G32180	31.56565657	42.67676768	25.75757576
AT4G32190	15.61447811	64.0993266	20.28619529
AT4G32250	43.14720812	35.53299492	21.31979695
AT4G32260	29.76654864	39.64472184	30.58872952
AT4G32270	22.74549098	36.37274549	40.88176353
AT4G32272	46.66666667	27.61904762	25.71428571
AT4G32285	42.55003706	31.4306894	26.01927354
AT4G32290	50.32010243	14.21254802	35.46734955
AT4G32295	36.17886179	41.46341463	22.35772358
AT4G32300	36.32	40	23.68
AT4G32320	22.75541796	45.35603715	31.88854489
AT4G32330	27.98165138	40.59633028	31.42201835
AT4G32340	41	11	48
AT4G32350	25.07204611	31.26801153	43.65994236
AT4G32360	44.05286344	26.8722467	29.07488987
AT4G32390	43.38781575	35.51263001	21.09955423
AT4G32400	36.67953668	39.76833977	23.55212355
AT4G32410	32.35294118	25.49019608	42.15686275
AT4G32420	18.80733945	37.1559633	44.03669725
AT4G32440	21.55172414	19.25287356	59.1954023
AT4G32470	28.54771784	36.34854772	35.10373444
AT4G32480	30.20193152	30.20193152	39.59613696
AT4G32530	40.70588235	26.11764706	33.17647059
AT4G32551	40.57971014	38.76811594	20.65217391
AT4G32560	36.05150215	33.0472103	30.90128755
AT4G32570	45.58404558	13.96011396	40.45584046
AT4G32590	33.68644068	53.1779661	13.13559322
AT4G32600	16.71064204	22.60334213	60.68601583
AT4G32605	23.28042328	22.75132275	53.96825397
AT4G32610	30.55555556	35.80246914	33.64197531
AT4G32620	38.18770227	30.74433657	31.06796117
AT4G32640	35.77586207	38.14655172	26.07758621
AT4G32650	9.452736318	26.86567164	63.68159204
AT4G32660	23.81852552	43.47826087	32.70321361
AT4G32680	33.51158645	47.05882353	19.42959002
AT4G32690	28.65497076	10.72124756	60.62378168
AT4G32720	49.23076923	31.53846154	19.23076923
AT4G32730	18.18181818	44.44444444	37.37373737
AT4G32750	22.82608696	45.65217391	31.52173913
AT4G32760	29.98405104	24.08293461	45.93301435
AT4G32770	33.13343328	28.63568216	38.23088456
AT4G32790	31.98529412	53.30882353	14.70588235
AT4G32820	38.21656051	31.84713376	29.93630573
AT4G32850	36.96969697	34.78787879	28.24242424
AT4G32870	21.59827214	37.79697624	40.60475162
AT4G32880	35.86005831	32.94460641	31.19533528
AT4G32890	35.16483516	37.72893773	27.10622711
AT4G32900	17.87564767	35.75129534	46.37305699
AT4G32910	47.42268041	31.44329897	21.13402062
AT4G32915	23.64217252	34.82428115	41.53354633
AT4G32920	29.62962963	25.92592593	44.44444444
AT4G32930	30.70422535	47.04225352	22.25352113
AT4G32940	12.26415094	67.45283019	20.28301887
AT4G32960	21.88183807	32.16630197	45.95185996
AT4G32980	18.22660099	75.86206897	5.911330049
AT4G33010	43.41731266	24.13436693	32.44832041
AT4G33030	33.98230088	33.27433628	32.74336283
AT4G33040	41.15357396	38.21656051	20.62986553
AT4G33050	20.63492063	33.33333333	46.03174603
AT4G33060	24.25373134	36.56716418	39.17910448
AT4G33080	32.93768546	35.60830861	31.45400593
AT4G33090	40.87452471	14.4486692	44.67680608
AT4G33130	17.24137931	44.82758621	37.93103448
AT4G33140	26.61290323	21.77419355	51.61290323
AT4G33160	42.60204082	33.92857143	23.46938776
AT4G33180	27.88944724	42.46231156	29.64824121
AT4G33200	28.92561983	29.75206612	41.32231405
AT4G33210	25.31969309	32.99232737	41.68797954
AT4G33220	34.77876106	34.86725664	30.3539823
AT4G33250	26.53374233	30.52147239	42.94478528
AT4G33300	27.60364004	41.45601618	30.94034378
AT4G33350	29.72972973	31.75675676	38.51351351
AT4G33360	39.89547038	25.78397213	34.32055749
AT4G33380	38.83058471	36.13193403	25.03748126
AT4G33420	11.53846154	51.0989011	37.36263736
AT4G33430	33.00589391	33.39882122	33.59528487
AT4G33460	23.84615385	26.15384615	50
AT4G33470	43.07692308	25.38461538	31.53846154
AT4G33480	24.62311558	24.12060302	51.25628141
AT4G33490	25.74626866	48.50746269	25.74626866
AT4G33495	32.85714286	34.28571429	32.85714286
AT4G33500	36.91756272	36.20071685	26.88172043
AT4G33510	27.7793414	48.55052069	23.67013791
AT4G33520	34.375	30.52884615	35.09615385
AT4G33530	21.08963093	59.57820738	19.33216169
AT4G33540	16.35846373	48.64864865	34.99288762
AT4G33565	46.44308943	22.20528455	31.35162602
AT4G33580	33.37138508	33.25722983	33.37138508
AT4G33620	53.5483871	14.83870968	31.61290323
AT4G33625	18.87323944	55.21126761	25.91549296
AT4G33630	30.41691133	42.04345273	27.53963594
AT4G33640	55.54511278	19.07894737	25.37593985
AT4G33650	42.66211604	27.30375427	30.03412969
AT4G33670	25.40192926	63.02250804	11.5755627
AT4G33680	11.65919283	24.66367713	63.67713004
AT4G33690	31.15942029	26.08695652	42.75362319
AT4G33700	46.56290532	18.02853437	35.40856031
AT4G33740	29.16274694	42.42709313	28.41015992
AT4G33760	31.3559322	23.72881356	44.91525424
AT4G33770	40.32258065	21.29032258	38.38709677
AT4G33780	25.2236136	37.92486583	36.85152057
AT4G33790	4.87804878	82.83118125	12.29076997
AT4G33890	43.50961538	31.00961538	25.48076923
AT4G33910	36.64596273	20.49689441	42.85714286
AT4G33920	38.06921676	48.63387978	13.29690346
AT4G33940	48.55305466	29.90353698	21.54340836
AT4G33945	33.69565217	22.82608696	43.47826087
AT4G33950	34.79052823	25.31876138	39.89071038
AT4G34000	45.78606159	34.44084279	19.77309562
AT4G34020	18.8700565	38.98305085	42.14689266
AT4G34030	33.05747126	33.05747126	33.88505747
AT4G34040	32.81733746	28.48297214	38.6996904
AT4G34050	21.8426501	54.76190476	23.39544513
AT4G34060	22.69503546	69.14893617	8.156028369
AT4G34090	7.142857143	67.85714286	25
AT4G34100	34.4488189	22.63779528	42.91338583
AT4G34110	27.13811893	33.36886994	39.49301113
AT4G34120	35.75757576	24.44444444	39.7979798
AT4G34140	11.11111111	47.81144781	41.07744108
AT4G34150	28.57142857	49.54954955	21.87902188
AT4G34180	62.27426637	8.35214447	29.37358916
AT4G34190	41.98612632	23.07411464	34.93975904
AT4G34200	40.48442907	32.87197232	26.64359862
AT4G34215	30.34482759	26.20689655	43.44827586
AT4G34220	54.07608696	26.22282609	19.70108696
AT4G34230	28.92644135	38.17097416	32.90258449
AT4G34240	29.56298201	53.98457584	16.45244216
AT4G34260	11.55913978	59.94623656	28.49462366
AT4G34265	31.06382979	42.12765957	26.80851064
AT4G34270	26.71755725	30.15267176	43.12977099
AT4G34280	24.69879518	36.74698795	38.55421687
AT4G34290	56.46437995	21.37203166	22.16358839
AT4G34310	24.07407407	32.96296296	42.96296296
AT4G34350	25.89876587	38.20425684	35.89697728
AT4G34370	25.97402597	45.71428571	28.31168831
AT4G34410	44.95614035	25.65789474	29.38596491
AT4G34412	27.11864407	40.6779661	32.20338983
AT4G34430	30.96085409	39.14590747	29.89323843
AT4G34450	35.90425532	27.39361702	36.70212766
AT4G34460	40.68126521	26.61800487	32.70072993
AT4G34480	14.12844037	33.21100917	52.66055046
AT4G34490	28.26666667	38.13333333	33.6
AT4G34500	30.18867925	40.56603774	29.24528302
AT4G34530	40.27777778	34.44444444	25.27777778
AT4G34540	22.47191011	33.70786517	43.82022472
AT4G34560	43.98174558	11.58014832	44.4381061
AT4G34570	55.14705882	25.73529412	19.11764706
AT4G34590	38.16818774	31.29074316	30.5410691
AT4G34600	36.99115044	43.45132743	19.55752212
AT4G34610	12.07264957	50.21367521	37.71367521
AT4G34620	51.01522843	7.926591175	41.0581804
AT4G34630	27.67552829	25.42603954	46.89843217
AT4G34640	29.14285714	25.71428571	45.14285714
AT4G34660	28.04878049	23.98373984	47.96747967
AT4G34670	24.74226804	42.36176195	32.89597001
AT4G34680	26.76156584	18.29181495	54.94661922
AT4G34700	25.94086022	46.63978495	27.41935484
AT4G34710	28.0411449	26.56529517	45.39355993
AT4G34730	34.39273553	24.40408627	41.20317821
AT4G34740	25.54112554	25.97402597	48.48484848
AT4G34830	34.75935829	34.04634581	31.1942959
AT4G34840	28.57142857	54.88721805	16.54135338
AT4G34860	39.25233645	49.84423676	10.90342679
AT4G34910	44.37869822	36.09467456	19.52662722
AT4G34920	26.34441088	41.72205438	31.93353474
AT4G34960	16.43835616	58.56164384	25
AT4G34970	25.29182879	31.3229572	43.38521401
AT4G34980	24.56385206	30.14654571	45.28960223
AT4G34990	36.67481663	30.07334963	33.25183374
AT4G35000	25.62574493	39.511323	34.86293206
AT4G35020	43.84858044	30.9148265	25.23659306
AT4G35040	26.60332542	33.96674584	39.42992874
AT4G35060	54.48613377	21.85970636	23.65415987
AT4G35070	9.871589085	71.58908507	18.53932584
AT4G35080	29.84749455	49.23747277	20.91503268
AT4G35090	26.56052895	41.49375788	31.94571317
AT4G35100	43.32391664	23.36229412	33.31378924
AT4G35110	52.94117647	16.26297578	30.79584775
AT4G35140	25.10460251	42.05020921	32.84518828
AT4G35190	14.50381679	26.71755725	58.77862595
AT4G35220	29.83050847	32.20338983	37.96610169
AT4G35230	33.20659062	35.10773131	31.68567807
AT4G35240	27.60115607	30.78034682	41.61849711
AT4G35250	26.78861789	47.23577236	25.97560976
AT4G35270	40.69264069	27.70562771	31.6017316
AT4G35300	34.72949389	34.20593368	31.06457243
AT4G35320	30.71672355	16.04095563	53.24232082
AT4G35335	42.37288136	35.59322034	22.03389831
AT4G35360	37.6	34.66666667	27.73333333
AT4G35410	26.11940299	29.47761194	44.40298507
AT4G35440	32.24299065	37.53894081	30.21806854
AT4G35450	34.46989877	22.98881193	42.54128929
AT4G35460	38.20224719	33.25842697	28.53932584
AT4G35470	28.69565217	34.03726708	37.26708075
AT4G35480	14.85319516	62.52158895	22.62521589
AT4G35490	34.04255319	38.68471954	27.27272727
AT4G35500	25.72815534	25.72815534	48.54368932
AT4G35510	24.55470738	40.83969466	34.60559796
AT4G35550	36.61202186	38.25136612	25.13661202
AT4G35560	24.42748092	29.00763359	46.5648855
AT4G35580	30.57050592	33.69214209	35.73735199
AT4G35590	13.40206186	35.05154639	51.54639175
AT4G35600	14.81481481	22.22222222	62.96296296
AT4G35630	24.31372549	28.03921569	47.64705882
AT4G35740	22.4137931	49.13793103	28.44827586
AT4G35750	38.04594799	15.47588993	46.47816208
AT4G35760	43.39449541	39.5412844	17.06422018
AT4G35770	10.93079761	18.00701923	71.06218316
AT4G35780	47.52186589	23.46938776	29.00874636
AT4G35785	29.13669065	56.11510791	14.74820144
AT4G35790	38.17227809	29.95190206	31.87581985
AT4G35800	36.02272727	32.15909091	31.81818182
AT4G35830	37.9076087	36.82065217	25.27173913
AT4G35840	20.44728435	20.44728435	59.10543131
AT4G35850	13.92405063	37.97468354	48.10126582
AT4G35860	24.43181818	30.96590909	44.60227273
AT4G35870	34.97536946	30.2955665	34.72906404
AT4G35890	32.23753977	28.95015907	38.81230117
AT4G35900	22.4137931	27.5862069	50
AT4G35905	38.29787234	45.74468085	15.95744681
AT4G35910	29.47019868	50.33112583	20.1986755
AT4G35920	38.01369863	45.89041096	16.09589041
AT4G35940	32.69689737	42.24343675	25.05966587
AT4G35950	24	41.33333333	34.66666667
AT4G35970	18.55670103	37.11340206	44.32989691
AT4G35987	17.24137931	51.72413793	31.03448276
AT4G36020	30.08474576	27.96610169	41.94915254
AT4G36030	24.16107383	20.80536913	55.03355705
AT4G36040	25.54383024	27.95154101	46.50462875
AT4G36050	31.09919571	29.49061662	39.41018767
AT4G36060	24.48979592	23.1292517	52.38095238
AT4G36090	21.36752137	55.98290598	22.64957265
AT4G36130	33.81578947	29.73684211	36.44736842
AT4G36180	42.62295082	24.59016393	32.78688525
AT4G36190	46.0106383	40.15957447	13.82978723
AT4G36210	27.84313725	33.7254902	38.43137255
AT4G36220	44.66292135	26.68539326	28.65168539
AT4G36250	35.06916192	39.91049634	25.02034174
AT4G36360	13.69047619	58.33333333	27.97619048
AT4G36380	48.9010989	25.27472527	25.82417582
AT4G36390	29.49438202	23.59550562	46.91011236
AT4G36400	33.33333333	36.71742809	29.94923858
AT4G36410	46.93877551	31.97278912	21.08843537
AT4G36420	36.71328671	27.7972028	35.48951049
AT4G36440	39.75903614	33.33333333	26.90763052
AT4G36480	48.12030075	21.30325815	30.5764411
AT4G36520	28.30188679	58.49056604	13.20754717
AT4G36530	31.0701107	26.56826568	42.36162362
AT4G36540	19.65986395	5.782312925	74.55782313
AT4G36550	35.63636364	30.18181818	34.18181818
AT4G36630	27.98913043	27.17391304	44.83695652
AT4G36640	30.81180812	46.3099631	22.87822878
AT4G36650	42.93785311	29.37853107	27.68361582
AT4G36660	37.25490196	30.71895425	32.02614379
AT4G36680	41.25874126	37.76223776	20.97902098
AT4G36690	27.09297434	46.86579722	26.04122844
AT4G36710	28.5012285	28.5012285	42.997543
AT4G36720	23.63636364	41.03896104	35.32467532
AT4G36730	33.75494071	34.3083004	31.93675889
AT4G36750	45.97701149	16.09195402	37.93103448
AT4G36760	44.62686567	32.68656716	22.68656716
AT4G36780	12.14953271	48.90965732	38.94080997
AT4G36790	35.48387097	42.74193548	21.77419355
AT4G36800	44.03935185	28.24074074	27.71990741
AT4G36810	22.05975842	34.13858868	43.80165289
